title,theme,status,workDate,endWorkDate,pubDate,mediumURL,liPubDate,linkedinURL,canonicalSite,blogURL,blogPath,cartoon,chatDate,draftPath,notes,altText,caption
8/6: The Documentation Debt That Almost Buried Our Breakthrough (And the Systematic Approach That Saved It),building,published,2025-08-08,,2025-08-15,https://medium.com/building-piper-morgan/the-documentation-debt-that-almost-buried-our-breakthrough-and-the-systematic-approach-that-saved-e22e491dab71,2025-10-03,https://www.linkedin.com/pulse/documentation-debt-almost-buried-our-breakthrough-saved-crumlish-gjccc/,distributed,,,robot-documents,,,
Session Logs: A Surprisingly Useful Practice for AI Development,insight,published,2025-06-26,,2025-08-16,https://medium.com/building-piper-morgan/the-session-log-revolution-how-structured-documentation-changed-everything-c73103da9907,2025-08-16,https://www.linkedin.com/pulse/session-logs-surprisingly-useful-practice-ai-christian-crumlish-lnetc/?published=t,distributed,,,exists,,,
Teaching an AI to Sound Like Me (Without Losing My Mind),insight,published,2025-06-30,,2025-08-17,https://medium.com/building-piper-morgan/teaching-an-ai-to-write-like-me-without-losing-my-mind-4660787e98a1,2025-08-17,https://www.linkedin.com/pulse/teaching-ai-sound-like-me-without-losing-mymind-christian-crumlish-rvn6c/,distributed,,,,,,
"8/12: ""What We Found When We Actually Looked (And What We Built While We Weren't Looking)""",building,published,2025-08-09,,2025-08-18,https://medium.com/building-piper-morgan/what-we-found-when-we-actually-looked-and-what-we-had-built-while-we-werent-looking-7c43e28211f3,2025-10-06,https://www.linkedin.com/pulse/what-we-found-when-actually-looked-had-built-while-werent-crumlish-xdp8c/?published=t,distributed,,,robot-prebuilt,,,
8/10: The archaeology expedition that found automation gold,building,published,2025-08-10,,2025-08-18,https://medium.com/building-piper-morgan/the-archaeology-expedition-that-found-automation-gold-b10058d924af,2025-10-07,https://www.linkedin.com/pulse/archaeology-expedition-found-automation-gold-christian-crumlish-8ky2c/,distributed,,,robot-archaeologists,,,
"8/10: The 28,000-line foundation that made 4 hours feel like magic",building,published,2025-08-11,,2025-08-19,https://medium.com/building-piper-morgan/the-28-000-line-foundation-that-made-4-hours-feel-like-magic-82eafb4548f7,2025-10-08,https://www.linkedin.com/pulse/28000-line-foundation-made-4-hours-feel-like-magic-christian-crumlish-pc1hc/,distributed,,,robot-massage-chair,,,
8/12: The day our methodology saved us from our own hype,building,published,2025-08-12,,2025-08-19,https://medium.com/building-piper-morgan/the-day-our-methodology-saved-us-from-our-own-hype-35a91d794dc3,2025-10-09,https://www.linkedin.com/pulse/day-our-methodology-saved-us-from-own-hype-christian-crumlish-gmmmc/?trackingId=MBT9RKEWRSG9mj9b8Oa%2BsA%3D%3D,distributed,,,robot-hype,,,
8/12: The uncomfortable victory: When completing beats innovating,building,published,2025-08-13,,2025-08-20,https://medium.com/building-piper-morgan/the-uncomfortable-victory-when-completing-beats-innovating-97c356c12d55,2025-10-10,https://www.linkedin.com/pulse/uncomfortable-victory-when-completion-beats-christian-crumlish-qiycc/,distributed,,,robot-complete,,,
How Reusing Patterns Compounds Your Acceleration,building,published,2025-08-14,,2025-08-21,https://medium.com/building-piper-morgan/how-reusing-patterns-compounds-your-acceleration-60d2a0d7acbd,2025-10-13,https://www.linkedin.com/pulse/how-reusing-patterns-compounds-your-acceleration-christian-crumlish-rz3oc/,distributed,,,robot-tailor,,,
8/12:The day AI agents learned to coordinate themselves (and we learned to let them),building,published,2025-08-15,,2025-08-22,https://medium.com/building-piper-morgan/the-day-my-ai-agents-learned-to-coordinate-themselves-and-i-learned-to-let-them-02d04196ad8e,2025-10-14,https://www.linkedin.com/pulse/day-my-ai-agents-learned-coordinate-themselves-i-let-them-crumlish-alxgc/,distributed,,,robot-schoolbus,,,
7/22: When Overconfidence Meets rm -rf: A GitHub Pages Debugging Tale,insight,published,2025-06-27,,2025-08-23,https://medium.com/building-piper-morgan/when-overconfidence-meets-rm-rf-2f355444ec38,2025-08-23,https://www.linkedin.com/pulse/when-overconfidence-meets-rm-rf-christian-crumlish-vbmxc/?published=t,distributed,,,robot-balloon,,,
Why I Created an AI Chief of Staff,insight,published,2025-07-03,,2025-08-24,https://medium.com/building-piper-morgan/why-i-created-an-ai-chief-of-staff-dcbd5e7c988e,2025-08-24,https://www.linkedin.com/pulse/why-i-created-ai-chief-staff-christian-crumlish-qpe1c/,distributed,,,robot-ea,,,
8/17: The convergence day (or: How to tell if you're having breakthroughs or just drinking your own Kool-Aid),building,published,2025-08-16,,2025-08-25,https://medium.com/building-piper-morgan/the-convergence-day-how-to-tell-if-youre-having-breakthroughs-or-just-drinking-your-own-kool-aid-49e65eb92e82,2025-10-15,https://www.linkedin.com/pulse/convergence-day-how-tell-youre-having-breakthroughs-just-crumlish-0aquf/?published=t,distributed,,,robot-purple-drank,,,
8/17: The satisfying discipline of turning insights into architecture,building,published,2025-08-17,,2025-08-25,https://medium.com/building-piper-morgan/the-satisfying-discipline-of-turning-insights-into-architecture-cbe20baa23c3,2025-10-16,https://www.linkedin.com/pulse/satisfying-discipline-turning-insights-architecture-crumlish-r1umc/,distributed,,,robot-architects,,,
8/17: Systematic persistence through operational chaos,building,published,2025-08-18,,2025-08-26,https://medium.com/building-piper-morgan/systematic-persistence-through-operational-chaos-f067fd8f4d7d,2025-10-17,https://www.linkedin.com/pulse/systematic-persistence-through-operational-chaos-christian-crumlish-fjeif/,distributed,,,robot-splosion,,,
8/17: From Archaeological Mystery to Infrastructure Triumph,building,published,2025-08-19,,2025-08-26,https://medium.com/building-piper-morgan/from-archaeological-mystery-to-infrastructure-triumph-1ede9b664c68,2025-10-20,https://www.linkedin.com/pulse/from-archaeological-mystery-infrastructure-triumph-christian-crumlish-alxzc/?trackingId=vHlgZWwWRxivHMqKl1glRg%3D%3D,distributed,,,robot-discovery,,,
8/20: The puzzle pieces finally click (or: How to tell if you’re building tools or just collecting code),building,published,2025-08-20,,2025-08-27,https://medium.com/building-piper-morgan/the-puzzle-pieces-finally-click-how-to-tell-if-youre-building-tools-or-just-collecting-code-fb20a09a9d8f,2025-10-21,https://www.linkedin.com/pulse/puzzle-pieces-finally-click-how-tell-youre-building-tools-crumlish-wm8vc/,distributed,,,robot-puzzle,,,
8/20: The Enhanced Prompting Breakthrough (Or: When Better Instructions Beat Smarter Models),building,published,2025-08-21,,2025-08-28,https://medium.com/building-piper-morgan/the-enhanced-prompting-breakthrough-when-better-instructions-beat-smarter-models-e37d6a2b9d06,2025-10-22,https://www.linkedin.com/pulse/better-instructions-beat-smarter-models-christian-crumlish-4v3ic/?trackingId=1BKqo9XbR2KtXVTLlZ%2FiNg%3D%3D,distributed,,,robot-dispatcher,,,
8/20: The Friday Housekeeping That Turned Into Infrastructure Gold (Or: Sometimes the Boring Work Is the Real Work),building,published,2025-08-22,,2025-08-29,https://medium.com/building-piper-morgan/the-friday-housekeeping-that-turned-into-infrastructure-gold-sometimes-the-boring-work-is-the-real-0e400ccc7994,2025-10-23,https://www.linkedin.com/pulse/th-housekeeping-turned-infrastructure-gold-sometimes-boring-crumlish-6fnfc/,distributed,,,robot-housekeeping,,,
8/23: When Your MVP Develops Its Own Nervous System,building,published,2025-08-23,,2025-08-29,https://medium.com/building-piper-morgan/when-your-mvp-develops-its-own-nervous-system-61d2531fd4cf,2025-10-24,https://www.linkedin.com/pulse/when-your-mvp-develops-its-own-nervous-system-christian-crumlish-6cvzc/?trackingId=Uj8e6Rk%2FQda2%2F3R0K22lrw%3D%3D,distributed,,,robot-brain,,,
Making Strategic Technical Decisions with AI: The MCP Integration Story,insight,published,2025-07-03,,2025-08-30,https://medium.com/building-piper-morgan/making-strategic-technical-decisions-with-ai-the-mcp-integration-story-4c203b9e848c,2025-08-30,https://www.linkedin.com/pulse/making-strategic-technical-decisions-ai-mcp-story-christian-crumlish-ljjlc/,distributed,,,robot-expert,,,
8/28: Refining AI Chat Continuity for Complex Projects,insight,published,2025-07-03,,2025-08-31,https://medium.com/building-piper-morgan/refining-ai-chat-continuity-for-complex-projects-690308c75a13,2025-08-31,https://www.linkedin.com/pulse/refining-ai-chat-continuity-complexprojects-christian-crumlish-rdkxc,distributed,,,robot-amnesiac,,,
8/23: The Sunday When Everything Clicked,building,published,2025-08-24,,2025-09-01,https://medium.com/building-piper-morgan/the-sunday-when-everything-clicked-53a3abc8a156,2025-10-27,https://www.linkedin.com/pulse/sunday-when-everything-clicked-christian-crumlish-njrac/,distributed,,,robot-triple-play,,,
8/23:When Good Habits Go Bad (And How We Got Them Back),building,published,2025-08-25,,2025-09-02,https://medium.com/building-piper-morgan/when-good-habits-go-bad-and-how-we-got-them-back-c220cd70bc2d,2025-10-28,https://www.linkedin.com/pulse/when-good-habits-go-bad-how-we-got-them-back-christian-crumlish-n8lae/?trackingId=7D4A9v6ASMOH5ECgihk8GA%3D%3D,distributed,,,robot-werewolf,,,
8/23: The Day After: When Methodology Becomes Muscle Memory,building,published,2025-08-26,,2025-09-02,https://medium.com/building-piper-morgan/the-day-after-when-methodological-muscle-memory-kicks-back-in-c9419e72a716,2025-10-29,https://www.linkedin.com/pulse/day-after-when-methodological-muscle-memory-kicks-back-crumlish-yki8c/?published=t,distributed,,,robot-piano,,,
8/28: Verification Theater and the Chaos We Don't See,building,published,2025-08-27,,2025-09-03,https://medium.com/building-piper-morgan/verification-theater-and-the-chaos-we-dont-see-98f1c8575c90,2025-10-30,https://www.linkedin.com/pulse/verification-theater-chaos-we-dont-see-christian-crumlish-vqqhc/?published=t,distributed,,,robot-bedroom,,,
8/28: The AI That Caught Its Own Lies,building,published,2025-08-28,,2025-09-04,https://medium.com/building-piper-morgan/the-ai-that-caught-its-own-lies-e374e28c8304,2025-10-31,https://www.linkedin.com/pulse/ai-caught-its-own-lies-christian-crumlish-61k1c/,distributed,,,robot-lie-detector,,,
8/28: The Day Piper Published to My Company Wiki: Sometimes a Great Notion,building,published,2025-08-29,,2025-09-05,https://medium.com/building-piper-morgan/the-day-piper-published-to-my-company-wiki-6359151caf25,2025-11-03,https://www.linkedin.com/pulse/sometimes-great-notion-day-piper-published-my-company-crumlish-yhxmc/?trackingId=ZO870aOSQtKHAkX4OsNuDA%3D%3D,distributed,,,robot-newsroom,,,
8/28: When AI Agents Cut Corners (And How to Catch Them),building,published,2025-08-30,,2025-09-05,https://medium.com/building-piper-morgan/when-ai-agents-cut-corners-and-how-to-catch-them-fe55ea2e0863,2025-11-04,https://www.linkedin.com/pulse/when-ai-agents-cut-corners-how-catch-them-christian-crumlish-h2xec/,distributed,,,robot-shortcut,,,
When 80% Overhead Forces a Tool Change,insight,published,2025-07-06,,2025-09-06,https://medium.com/building-piper-morgan/when-80-overhead-forces-a-tool-change-09c852964c70,2025-09-06,https://www.linkedin.com/pulse/when-80-overhead-forces-tool-change-christian-crumlish-yg2cc/,distributed,,,robot-overhead,,,
"7/9: Building the MVP While Keeping the Dream Alive (fix roadmap, check facts)",insight,published,2025-07-10,,2025-09-07,https://medium.com/building-piper-morgan/building-the-mvp-while-keeping-the-dream-alive-bb1def7c48be,2025-09-07,https://www.linkedin.com/pulse/building-mvp-while-keeping-dreamalive-christian-crumlish-sguzc/?trackingId=zYbJpBXdTHygTPpcLBwtEA%3D%3D,distributed,,,robot-mvp,,,
8/28: From Organic to Orchestrated: When Methodology Becomes Infrastructure,building,published,2025-08-31,,2025-09-08,https://medium.com/building-piper-morgan/from-organic-to-orchestrated-when-methodology-becomes-infrastructure-577dde7ad54a,2025-11-05,https://www.linkedin.com/pulse/from-organic-orchestrated-when-methodology-becomes-christian-crumlish-rog1c/?trackingId=WTcGnh07R%2BqW3Ki%2B8LIy1Q%3D%3D,distributed,,,robot-greenhouse,,,
9/3: Building the Architecture that Build Itself,building,published,2025-09-02,,2025-09-09,https://medium.com/building-piper-morgan/709a10b7f5c4,2025-11-06,https://www.linkedin.com/pulse/building-architecture-builds-itself-christian-crumlish-rwyyc/?published=t,distributed,,,robot-recursive,,,
9/3: The Methodology Cascade Problem (And How We're Solving It),building,published,2025-09-03,,2025-09-10,https://medium.com/building-piper-morgan/the-methodology-cascade-problem-and-how-were-solving-it-283c92ab9267,2025-11-07,https://www.linkedin.com/pulse/methodology-cascade-problem-how-were-solving-christian-crumlish-4dyyc/?trackingId=15dnXk7mR5CCUuzkRGEuuQ%3D%3D,distributed,,,robot-handoffs,,,
9/3: The Day We Built Methodology That Validates Itself,building,published,2025-09-04,,2025-09-11,https://medium.com/building-piper-morgan/the-day-we-built-methodology-that-validates-itself-edeb95611ba6,2025-11-10,https://www.linkedin.com/pulse/methodology-validates-itself-christian-crumlish-wijfc/?published=t,distributed,,,robot-lock,,,
9/3: When Your Framework Catches You Cheating on Your Framework,building,published,2025-09-05,,2025-09-12,https://medium.com/building-piper-morgan/when-your-framework-catches-you-cheating-on-your-framework-f0fcbd49965e,2025-11-11,https://www.linkedin.com/pulse/when-your-framework-catches-you-cheating-christian-crumlish-onjmc/?published=t,distributed,,,robot-cheat,,,
9/6: When Your AI Assistant Reports on Building Itself,building,published,2025-09-06,,2025-09-12,https://medium.com/building-piper-morgan/when-your-ai-assistant-reports-on-building-itself-e46095eb61a0,2025-11-12,https://www.linkedin.com/pulse/when-your-ai-assistant-reports-building-itself-christian-crumlish-jzpjc/,distributed,,,robot-build,,,
The Archaeology of Code (Or: How Session Logs Became Stories),insight,published,2025-07-07,,2025-09-13,https://medium.com/building-piper-morgan/the-archaeology-of-code-how-session-logs-became-stories-6a49dea29795,2025-09-13,https://www.linkedin.com/pulse/archaeology-code-how-session-logs-became-stories-christian-crumlish-2d3uc/?published=t,distributed,,,robot-tablets,,,
7/11: Digital Archaeology of a Lost AI Development Weekend,insight,published,2025-07-11,,2025-09-14,https://medium.com/building-piper-morgan/digital-archaeology-of-a-lost-ai-development-weekend-263831a13e10,2025-09-14,https://www.linkedin.com/pulse/digital-archaeology-lost-ai-development-weekend-christian-crumlish-8ehac/,distributed,,,robot-weekend,,,
9/6: When Methodology Meets Reality: Building While Learning,building,published,2025-09-07,,2025-09-15,https://medium.com/building-piper-morgan/when-methodology-meets-reality-building-while-learning-0d83dcb92553,2025-11-13,https://www.linkedin.com/pulse/when-methodology-meets-reality-building-while-christian-crumlish-psguc/?trackingId=ShsFNo5zSG2tkoBHCl7W%2Bw%3D%3D,distributed,,,robot-pottery,,,
"The Fractal Edge: When Problems Get Smaller, Not Fewer",building,published,2025-09-08,,2025-09-15,https://medium.com/building-piper-morgan/the-fractal-edge-when-problems-get-smaller-not-fewer-5be76c5cf5de,2025-11-14,https://www.linkedin.com/pulse/fractal-edge-when-problems-get-smaller-fewer-christian-crumlish-1bbkc/?trackingId=ZojcG%2FXiSdaf6LVae1YV3Q%3D%3D,distributed,,,robot-fractal,,,
The Two-Line Fix That Took All Day (Or: Why Process Is Product),building,published,2025-09-09,,2025-09-16,https://medium.com/building-piper-morgan/the-two-line-fix-that-took-all-day-why-process-is-product-12b31efe360b,2025-11-17,https://www.linkedin.com/pulse/two-line-fix-took-all-day-why-process-product-christian-crumlish-34sic/,distributed,,,robot-double-helix,,,
9/9: Train Tracks vs Free-for-All: When Methodology Becomes Infrastructure,building,published,2025-09-10,,2025-09-17,https://medium.com/building-piper-morgan/train-tracks-vs-free-for-all-when-methodology-becomes-infrastructure-4ecc40d907e0,2025-11-18,https://www.linkedin.com/pulse/train-tracks-vs-free-for-all-when-methodology-becomes-crumlish-9pycc/,distributed,,,robot-locomotive,,,
"9/9: We Spent Four Days on Boring Work. Day Five, We Gave Our AI a Personality",building,published,2025-09-11,,2025-09-18,https://medium.com/building-piper-morgan/we-spent-four-days-on-boring-work-day-five-we-gave-our-ai-a-personality-eb3ec58e6284,2025-11-19,https://www.linkedin.com/pulse/we-spent-four-days-boring-work-day-five-gave-our-ai-crumlish-iqaoc/,distributed,,,robot-montage,,,
9/12: Methodology Under Fire: A Development Story,building,published,2025-09-12,,2025-09-19,https://medium.com/building-piper-morgan/methodology-under-fire-a-development-story-6fbbf88fbf66,2025-11-20,https://www.linkedin.com/pulse/methodology-under-fire-development-story-christian-crumlish-rxjsc/?published=t,distributed,,,robot-ropebridge,,,
9/12: The Vision That Was Always There,building,published,2025-09-13,,2025-09-19,https://medium.com/building-piper-morgan/the-vision-that-was-always-there-ec4b50326f02,2025-11-21,https://www.linkedin.com/pulse/vision-always-christian-crumlish-6lelc/,distributed,,,robot-vision,,,
7/12: The Just-in-Time Retrospective: How Fresh Session Logs Became Our Content Strategy,insight,published,2025-07-15,,2025-09-20,https://medium.com/building-piper-morgan/the-just-in-time-retrospective-how-fresh-session-logs-became-our-content-strategy-2fc8034af04f,2025-09-20,https://www.linkedin.com/pulse/just-in-time-retrospective-how-fresh-session-logs-became-crumlish-re9fc/?trackingId=s4Wa7KX5QTO%2Btr25YICHTg%3D%3D,drafted,,,robot-blog,,,
7/16: The three-AI orchestra: lessons from coordinating multiple AI agents,insight,published,2025-07-19,2025-07-19,2025-09-21,https://medium.com/building-piper-morgan/the-three-ai-orchestra-lessons-from-coordinating-multiple-ai-agents-0aeb570e3298,2025-09-21,https://www.linkedin.com/pulse/just-in-time-retrospective-how-fresh-session-logs-became-crumlish-re9fc/?trackingId=%2Bs%2FP0YNzSpKM%2F4CHmEev5w%3D%3D,drafted,,,robot-orchestra,,,
9/12: When You Need to Go into Inchworm Mode,building,published,2025-09-13,,2025-09-22,https://medium.com/building-piper-morgan/when-you-need-to-go-into-inchworm-mode-9b7bbd23a16c,2025-11-24,,drafted,,,robot-inchworm,,,
9/12: The Strategic Pause,building,published,2025-09-14,,2025-09-22,https://medium.com/building-piper-morgan/the-strategic-pause-46c9aa742bef,,,drafted,,,robot-trapeze,,,
9/16?: When Your Methodology Holds Under Pressure,building,published,2025-09-15,,2025-09-23,https://medium.com/building-piper-morgan/when-your-methodology-holds-under-pressure-d7bf51a718a3,,,drafted,,,robot-hurricane,,,
9/16: Back in the Optimist Bird Seat,building,published,2025-09-16,,2025-09-23,https://medium.com/building-piper-morgan/a-perback-in-the-optimist-bird-seat-4407ec7dfb6c,,,drafted,,,robot-shopfloor,,,
9/19: When Your Agents Disagree (And That's OK),building,published,2025-09-17,,2025-09-24,https://medium.com/building-piper-morgan/when-your-agents-disagree-and-thats-ok-81b764fa5de2,,,drafted,,,robots-disagree,,,
9/20: When Good Process Meets Bad Architecture: The Layer 4 Investigation,building,published,2025-09-18,,2025-09-25,https://medium.com/building-piper-morgan/when-good-process-meets-bad-architecture-the-layer-4-investigation-f3a6145f8f71,,,drafted,,,robot-inspectors,,,
9/20: The Great Refactor: From Impossible to Inevitable,building,published,2025-09-19,,2025-09-26,https://medium.com/building-piper-morgan/the-great-refactor-from-impossible-to-inevitable-fef75c085cc7,,,drafted,,,robot-refactor,,,
9/20: The Discipline of Boring: Why Saturday's Foundation Work Matters More Than Monday's Features,building,published,2025-09-20,,2025-09-26,https://medium.com/building-piper-morgan/the-discipline-of-boring-why-saturdays-foundation-work-matters-more-than-monday-s-features-b590180b511c,,,started,,,robot-banquet,,,
7/22: The Three Questions Every AI Builder Should Ask,insight,published,2025-07-22,,2025-09-27,https://medium.com/building-piper-morgan/the-three-questions-every-ai-builder-should-ask-ee6fae671129,2025-09-27,https://www.linkedin.com/pulse/three-questions-every-ai-builder-should-ask-christian-crumlish-ugc4c/?trackingId=DX%2FYq4KTTPat9n2Mye%2Ftaw%3D%3D,drafted,,,robot-guru,,,
7/22: Whipping AI Chaos Toward Quality with the Excellence Flywheel,insight,published,2025-07-23,,2025-09-28,https://medium.com/building-piper-morgan/whipping-ai-chaos-toward-quality-with-the-excellence-flywheel-f14232150d04,2025-09-28,https://www.linkedin.com/pulse/whipping-ai-chaos-toward-quality-excellence-flywheel-crumlish-7vgmc/?trackingId=AB5TsrbRTKqlw%2BwHN4j%2Bzw%3D%3D,drafted,,,robot-flywheel,,,
9/21: Teaching Machines to Teach Machines,building,published,2025-09-21,,2025-09-29,https://medium.com/building-piper-morgan/teaching-machines-to-teach-machines-a786faceb01a,,,started,,,robot-teaching,,,
9/21: The 24-hour test,building,published,2025-09-22,,2025-09-29,https://medium.com/building-piper-morgan/the-24-hour-test-698b8a61909a,,,started,,,robot-testflight,,,
9/21: The Discipline of Actually Finishing,building,published,2025-09-23,,2025-09-30,https://medium.com/building-piper-morgan/the-discipline-of-actually-finishing-44e1dc125be4,,,started,,,robot-tiefly,,,
9/21: Doing the Deep Work (listed as When Discipline Actually Works),building,published,2025-09-24,,2025-10-01,https://medium.com/building-piper-morgan/doing-the-deep-work-704e26cccf03,,,started,,,robot-divers,,,
9/21: The Quiet Satisfaction of the Successful Inchworm,building,published,2025-09-25,,2025-10-02,https://medium.com/building-piper-morgan/the-quiet-satisfaction-of-the-successful-inchworm-433429cb8a5a,,,started,,,robot-clean,,,
9/21: The Foundations Were (Indeed) Already There,building,published,2025-09-26,,2025-10-03,https://medium.com/building-piper-morgan/the-foundations-were-indeed-already-there-7701c04a1497,,,started,,,robot-parts,,,
9/21: Building the Cathedral: When AI Agents Need the Big Picture,building,published,2025-09-27,,2025-10-03,https://medium.com/building-piper-morgan/building-the-cathedral-when-ai-agents-need-the-big-picture-50b9dfb0b2af,,,started,,,robot-cathedral,,,
8/3: When Good Decisions Disappear: The Hidden Cost of Chat-Based Development,insight,published,2025-08-05,,2025-10-04,https://medium.com/building-piper-morgan/when-good-decisions-disappear-the-hidden-cost-of-chat-based-development-4148a6ebdab1,2025-10-04,https://www.linkedin.com/pulse/when-good-decisions-disappear-hidden-cost-chat-based-crumlish-yr4ac/,drafted,,,robot-forget,,,
"8/6: ""I Asked AI to Find Every Time I Dropped the Ball (And What We Learned)""",insight,published,2025-08-09,,2025-10-05,https://medium.com/building-piper-morgan/i-asked-claude-to-find-every-time-i-dropped-the-ball-and-what-we-learned-7f74897824a7,2025-10-05,https://www.linkedin.com/pulse/i-asked-claude-find-every-time-dropped-ball-what-we-learned-crumlish-qk5rc/,drafted,,,robot-coach,,,
9/21: Three Integrations Walk into a (Foo) Bar,building,published,2025-09-28,,2025-10-06,https://medium.com/building-piper-morgan/three-integrations-walk-into-a-bar-f748ce4c2db1,,,started,,,robot-bar,,,
9/21: Solving the 80% Problem,building,published,2025-09-29,,2025-10-06,https://medium.com/building-piper-morgan/solving-the-80-pattern-a1dc0ddb8966,,,started,,,robot-80,,,
9/21: Think Like a Time Lord and Stop ... wasTime Lords and Smooth Execution: When You Stop Watching the Clock,building,published,2025-09-30,,2025-10-07,https://medium.com/building-piper-morgan/think-like-a-time-lord-and-stop-watching-the-clock-71b3b5ee49a0,,,started,,,robot-timelord,,,
10/1: The Third Pattern: When Investigation Rewrites Your Assumptions,building,published,2025-10-01,,2025-10-08,https://medium.com/building-piper-morgan/the-third-pattern-when-investigation-rewrites-your-assumptions-ffc8f69c6327,,,started,,,robot-noir,,,
10/3: The Plugin Architecture Nobody Asked For,building,published,2025-10-02,,2025-10-09,https://medium.com/building-piper-morgan/the-plugin-architecture-nobody-asked-for-650da4a52669,2025-12-19,,started,,,robot-plugin,,,
10/4: The Day Everything Went Right: When Fast Means Unbroken,building,published,2025-10-03,,2025-10-10,https://medium.com/building-piper-morgan/the-day-everything-went-right-when-fast-means-unbroken-b859b2b9de2f,,,started,,,robot-magoo,,,
10/4: Three Days to Production: When Steady Momentum Beats Racing Ahead,building,published,2025-10-04,,2025-10-10,https://medium.com/building-piper-morgan/three-days-to-production-when-steady-momentum-beats-racing-ahead-04799048f5ea,,,started,,,robot-tortoise,,,
8/12: Systematized kindness: Building methodology that feels supportive,insight,published,2025-08-14,,2025-10-11,https://medium.com/building-piper-morgan/systemic-kindness-building-methodology-that-feels-supportive-f38cde251d9d,2025-10-11,https://www.linkedin.com/pulse/systemic-kindness-building-methodology-feels-christian-crumlish-hfxic/,drafted,,,robot-trainer,,,
"8/17: Why the Future of AI UX is Orchestration, Not Intelligence",insight,published,2025-08-19,,2025-10-12,https://medium.com/building-piper-morgan/why-the-future-of-ai-ux-is-orchestration-not-intelligence-8aacc89aecc9,2025-10-12,https://www.linkedin.com/pulse/why-future-ai-ux-orchestration-intelligence-christian-crumlish-6uroc/,drafted,,,robot-kitchen,,,
10/4: When 75% Turns Out to Mean 100%,building,published,2025-10-05,,2025-10-13,https://medium.com/building-piper-morgan/when-75-turns-out-to-mean-100-cb4864b0cfc6,,,,,,robot-100,,,
10/4: The Agent That Saved Me From Shipping 69%,building,published,2025-10-06,,2025-10-13,https://medium.com/building-piper-morgan/the-agent-that-saved-me-from-shipping-69-aae61fe91f37,,,,,,robot-overboard,,,
10/4: The Great Refactor: Six Weeks in Eighteen Days,building,published,2025-10-07,,2025-10-14,https://medium.com/building-piper-morgan/the-great-refactor-six-weeks-in-eighteen-days-dbf652a9a5bd,,,,,,robot-runner,,,
10/4: The Calm After the Storm: When Victory Means Stopping to Plan,building,published,2025-10-08,,2025-10-15,https://medium.com/building-piper-morgan/the-calm-after-the-storm-when-victory-means-stopping-to-plan-bdbe24a41c13,,,,,,robot-party,,,
10/4:The Day We Got 10x Faster,building,published,2025-10-09,,2025-10-16,https://medium.com/building-piper-morgan/the-day-we-got-10-faster-a54bf66dff50,,,,,,robot-10x,,,
10/4: The Day Our Foundation Cracked (And the Methodology Held),building,published,2025-10-10,,2025-10-17,https://medium.com/building-piper-morgan/the-day-our-foundation-cracked-and-the-methodology-held-28544c06ff2c,,,,,,robot-cracked,,,
10/4: The Redemption: 8 Placeholders to 100% in One Day,building,published,2025-10-11,,2025-10-17,https://medium.com/building-piper-morgan/the-redemption-9fd3ed79fc6f,,,,,,robot-placeholder,,,
9/6: see note: The Punchbowl Principle: When Good Enough Really Is Good Enough,insight,published,2025-09-06,2025-09-06,2025-10-18,https://medium.com/building-piper-morgan/the-punchbowl-principle-when-good-enough-really-is-good-enough-df4050f0dced,2025-10-18,https://www.linkedin.com/pulse/punchbowl-principle-when-good-enough-really-christian-crumlish-n0vbc/?published=t,drafted,,,robot-punchbowl,,,
9/9: The Emergence of the Dance: How Chaos Becomes Choreography,insight,published,2025-09-09,,2025-10-19,https://medium.com/building-piper-morgan/the-emergence-of-the-dance-how-chaos-becomes-choreography-b2656411091a,2025-10-19,https://www.linkedin.com/pulse/emergence-dance-how-chaos-becomes-choreography-christian-crumlish-wc5uc/?trackingId=7pjas2lZQImK6ETmZQKIXQ%3D%3D,drafted,,,robot-ballet,,,
The Invisible Infrastructure: When Quality Gates Hide in Plain Sight,building,published,2025-10-12,,2025-10-20,https://medium.com/building-piper-morgan/the-invisible-infrastructure-when-quality-gates-hide-in-plain-sight-fc4b6ffa54c0,,,,,,robot-guardians,2025-10-04,,
Already Exceeding Target: When Excellence Becomes Exceptional,building,published,2025-10-13,,2025-10-20,https://medium.com/building-piper-morgan/already-exceeding-target-when-excellence-becomes-exceptional-90b80dcb93d5,,,,,,robot-water,2025-10-04,,
Dignity Through Leverage: When Cognitive Load Becomes Extraordinarily Light,building,published,2025-10-14,,2025-10-21,https://medium.com/building-piper-morgan/dignity-through-leverage-when-cognitive-load-becomes-extraordinarily-light-f16f53b24bb2,,,,,,robot-leverage,2025-10-04,,
Discovery Over Assumptions: When Investigating First Saves Days,building,published,2025-10-15,,2025-10-22,https://medium.com/building-piper-morgan/discovery-over-assumptions-when-investigating-first-saves-days-9ed41851290e,,,,,,robot-maze,2025-10-04,,
Investigating Our Own Past to Plan the Way Forward,building,published,2025-10-16,,2025-10-23,https://medium.com/building-piper-morgan/investigating-our-own-past-to-plan-the-way-forward-5566df36f2ae,,,,,,robot-map,2025-10-04,,
As An Inchworm I Am Not Dismayed,building,published,2025-10-17,,2025-10-24,https://medium.com/building-piper-morgan/as-an-inchworm-i-am-not-dismayed-54972742a9ae,,,,,,robot-hike,2025-10-04,,
